source,source_id,title,date,artist,medium,classification,object_url,download_url,high_res_url,license_status,original_path,photopainter_bmp_path,preview_jpg_path,original_sha256
met,JP1872,Landscape,,Katsushika Hokusai,Woodblock print (surimono); ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/54437,https://images.metmuseum.org/CRDImages/as/original/DP143424.jpg,https://images.metmuseum.org/CRDImages/as/original/DP143424.jpg,public_domain,hokusai_photopainter/originals/met/0512_met_jp1872_landscape.jpg,hokusai_photopainter/photopainter_800x480_bmp/0512_met_jp1872_landscape.bmp,hokusai_photopainter/preview_800x480_jpg/0512_met_jp1872_landscape.jpg,fc512532676fa7cf57186d3c1d4cd4ebaafdb64ff02fbd173397f952c716b1a1
met,JP1865,Large Lobster,1800–1815,Katsushika Hokusai,Woodblock print (surimono); ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/54430,https://images.metmuseum.org/CRDImages/as/original/DP143418.jpg,https://images.metmuseum.org/CRDImages/as/original/DP143418.jpg,public_domain,hokusai_photopainter/originals/met/0513_met_jp1865_large-lobster.jpg,hokusai_photopainter/photopainter_800x480_bmp/0513_met_jp1865_large-lobster.bmp,hokusai_photopainter/preview_800x480_jpg/0513_met_jp1865_large-lobster.jpg,3dbcd53332476b0391765f47df3db4f22c294c170de97ba7e4cb205f734f5c6d
met,JP2987,"Lower Meguro (Shimo Meguro), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",ca. 1830–32,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56389,https://images.metmuseum.org/CRDImages/as/original/DP141086.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141086.jpg,public_domain,hokusai_photopainter/originals/met/0514_met_jp2987_lower-meguro-shimo-meguro-from-the-series-thirty-six-views-of-mount-fuji-fugaku.jpg,hokusai_photopainter/photopainter_800x480_bmp/0514_met_jp2987_lower-meguro-shimo-meguro-from-the-series-thirty-six-views-of-mount-fuji-fugaku.bmp,hokusai_photopainter/preview_800x480_jpg/0514_met_jp2987_lower-meguro-shimo-meguro-from-the-series-thirty-six-views-of-mount-fuji-fugaku.jpg,282ecc56102af0c8125fa7db7a37fbf128889732cb55868b4f6120e4455f3f05
met,JP1862,Man on a Raft,,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56185,https://images.metmuseum.org/CRDImages/as/original/DP141080.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141080.jpg,public_domain,hokusai_photopainter/originals/met/0515_met_jp1862_man-on-a-raft.jpg,hokusai_photopainter/photopainter_800x480_bmp/0515_met_jp1862_man-on-a-raft.bmp,hokusai_photopainter/preview_800x480_jpg/0515_met_jp1862_man-on-a-raft.jpg,8c75429cc9a41f57a4def86ca994a03b68b77997af1c25348acc112e85297652
met,JP2224,Masks of Oni (Demon) and Uzume (Goddess of Good Fortune),probably 1807,Katsushika Hokusai,Woodblock print (surimono); ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/53990,https://images.metmuseum.org/CRDImages/as/original/DP138457.jpg,https://images.metmuseum.org/CRDImages/as/original/DP138457.jpg,public_domain,hokusai_photopainter/originals/met/0516_met_jp2224_masks-of-oni-demon-and-uzume-goddess-of-good-fortune.jpg,hokusai_photopainter/photopainter_800x480_bmp/0516_met_jp2224_masks-of-oni-demon-and-uzume-goddess-of-good-fortune.bmp,hokusai_photopainter/preview_800x480_jpg/0516_met_jp2224_masks-of-oni-demon-and-uzume-goddess-of-good-fortune.jpg,3b41a3a725c601e26c76d1eced83f269ecfe388ebcc91f5c305882c703c46d11
met,JP2922,"Moonlight on the Yodo River (Yodogawa), from the series Snow, Moon, and Flowers (Setsugekka)",ca. 1833,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56137,https://images.metmuseum.org/CRDImages/as/original/DP141241.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141241.jpg,public_domain,hokusai_photopainter/originals/met/0517_met_jp2922_moonlight-on-the-yodo-river-yodogawa-from-the-series-snow-moon-and-flowers-setsu.jpg,hokusai_photopainter/photopainter_800x480_bmp/0517_met_jp2922_moonlight-on-the-yodo-river-yodogawa-from-the-series-snow-moon-and-flowers-setsu.bmp,hokusai_photopainter/preview_800x480_jpg/0517_met_jp2922_moonlight-on-the-yodo-river-yodogawa-from-the-series-snow-moon-and-flowers-setsu.jpg,19b0c1bd070f58d84279a2a52b1878cb93b5dfa174a6a1126a408997005195b3
met,JP2957,"Morning after the Snow at Koishikawa in Edo (Koishikawa yuki no ashita), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",ca. 1830–32,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56215,https://images.metmuseum.org/CRDImages/as/original/DP141050.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141050.jpg,public_domain,hokusai_photopainter/originals/met/0518_met_jp2957_morning-after-the-snow-at-koishikawa-in-edo-koishikawa-yuki-no-ashita-from-the-s.jpg,hokusai_photopainter/photopainter_800x480_bmp/0518_met_jp2957_morning-after-the-snow-at-koishikawa-in-edo-koishikawa-yuki-no-ashita-from-the-s.bmp,hokusai_photopainter/preview_800x480_jpg/0518_met_jp2957_morning-after-the-snow-at-koishikawa-in-edo-koishikawa-yuki-no-ashita-from-the-s.jpg,089b282daa12b9c286d667da16e97d16e2c502393669fd2afa01034540fe6e15
met,JP1868,Mystical Bird (Karyōbinga),1820–33,Katsushika Hokusai,Woodblock print (surimono); ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/54433,https://images.metmuseum.org/CRDImages/as/original/DP143421.jpg,https://images.metmuseum.org/CRDImages/as/original/DP143421.jpg,public_domain,hokusai_photopainter/originals/met/0519_met_jp1868_mystical-bird-karybinga.jpg,hokusai_photopainter/photopainter_800x480_bmp/0519_met_jp1868_mystical-bird-karybinga.bmp,hokusai_photopainter/preview_800x480_jpg/0519_met_jp1868_mystical-bird-karybinga.jpg,4e2bd5d07d14aa2515c46685ef52fa6f4e7fcbe13512d2d561c6848d2da926d1
met,JP1325,"Nakahara in Sagami Province (Sōshū Nakahara), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",ca. 1830–32,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/55284,https://images.metmuseum.org/CRDImages/as/original/DP141008.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141008.jpg,public_domain,hokusai_photopainter/originals/met/0520_met_jp1325_nakahara-in-sagami-province-ssh-nakahara-from-the-series-thirty-six-views-of-mou.jpg,hokusai_photopainter/photopainter_800x480_bmp/0520_met_jp1325_nakahara-in-sagami-province-ssh-nakahara-from-the-series-thirty-six-views-of-mou.bmp,hokusai_photopainter/preview_800x480_jpg/0520_met_jp1325_nakahara-in-sagami-province-ssh-nakahara-from-the-series-thirty-six-views-of-mou.jpg,581951eaaa492459628815b557a0a3aae09502260add7369a242cb4e344cc5a7
met,JP2978,"Nakahara in Sagami Province (Sōshū Nakahara), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",ca. 1830–32,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56384,https://images.metmuseum.org/CRDImages/as/original/DP141073.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141073.jpg,public_domain,hokusai_photopainter/originals/met/0521_met_jp2978_nakahara-in-sagami-province-ssh-nakahara-from-the-series-thirty-six-views-of-mou.jpg,hokusai_photopainter/photopainter_800x480_bmp/0521_met_jp2978_nakahara-in-sagami-province-ssh-nakahara-from-the-series-thirty-six-views-of-mou.bmp,hokusai_photopainter/preview_800x480_jpg/0521_met_jp2978_nakahara-in-sagami-province-ssh-nakahara-from-the-series-thirty-six-views-of-mou.jpg,f221d3bd52b9f25b7d5563143b5cd7bc7b63a0f1f2f510fcbfdead75e2c11e53
met,JP2993,"Nihonbashi in Edo (Edo Nihonbashi), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",ca. 1830–32,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56394,https://images.metmuseum.org/CRDImages/as/original/DP141092.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141092.jpg,public_domain,hokusai_photopainter/originals/met/0522_met_jp2993_nihonbashi-in-edo-edo-nihonbashi-from-the-series-thirty-six-views-of-mount-fuji.jpg,hokusai_photopainter/photopainter_800x480_bmp/0522_met_jp2993_nihonbashi-in-edo-edo-nihonbashi-from-the-series-thirty-six-views-of-mount-fuji.bmp,hokusai_photopainter/preview_800x480_jpg/0522_met_jp2993_nihonbashi-in-edo-edo-nihonbashi-from-the-series-thirty-six-views-of-mount-fuji.jpg,064a29d01f453b68e6201d22b3cd0b10e095d2d5309803036e157d8972855252
met,JP2920,"Noboto at Shimōsa (Shimōsa Noboto), from the series One Thousand Pictures of the Sea (Chie no umi)",1832–33,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/55739,https://images.metmuseum.org/CRDImages/as/original/DP140974.jpg,https://images.metmuseum.org/CRDImages/as/original/DP140974.jpg,public_domain,hokusai_photopainter/originals/met/0523_met_jp2920_noboto-at-shimsa-shimsa-noboto-from-the-series-one-thousand-pictures-of-the-sea.jpg,hokusai_photopainter/photopainter_800x480_bmp/0523_met_jp2920_noboto-at-shimsa-shimsa-noboto-from-the-series-one-thousand-pictures-of-the-sea.bmp,hokusai_photopainter/preview_800x480_jpg/0523_met_jp2920_noboto-at-shimsa-shimsa-noboto-from-the-series-one-thousand-pictures-of-the-sea.jpg,94be2faff3d84552d7b5e23ed73f2f3e3125556d6a78980968d3cc7eb351219e
met,JP2958,"Noboto Bay (Noboto no ura), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",ca. 1830–32,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56216,https://images.metmuseum.org/CRDImages/as/original/DP141051.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141051.jpg,public_domain,hokusai_photopainter/originals/met/0524_met_jp2958_noboto-bay-noboto-no-ura-from-the-series-thirty-six-views-of-mount-fuji-fugaku-s.jpg,hokusai_photopainter/photopainter_800x480_bmp/0524_met_jp2958_noboto-bay-noboto-no-ura-from-the-series-thirty-six-views-of-mount-fuji-fugaku-s.bmp,hokusai_photopainter/preview_800x480_jpg/0524_met_jp2958_noboto-bay-noboto-no-ura-from-the-series-thirty-six-views-of-mount-fuji-fugaku-s.jpg,d258ddf1657a70da3ae6127e974c2e3ac9c95518b29ac5e3e115eddad4f8bdcf
met,JP2940,"Poem by Abe no Nakamaro, from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",1760–1849,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56175,https://images.metmuseum.org/CRDImages/as/original/DP141115.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141115.jpg,public_domain,hokusai_photopainter/originals/met/0525_met_jp2940_poem-by-abe-no-nakamaro-from-the-series-one-hundred-poems-explained-by-the-nurse.jpg,hokusai_photopainter/photopainter_800x480_bmp/0525_met_jp2940_poem-by-abe-no-nakamaro-from-the-series-one-hundred-poems-explained-by-the-nurse.bmp,hokusai_photopainter/preview_800x480_jpg/0525_met_jp2940_poem-by-abe-no-nakamaro-from-the-series-one-hundred-poems-explained-by-the-nurse.jpg,8cd1a5c027edd1cdaaae14c99fed0b3f11cdac7e28fdc5a99f9d43fb89a413d7
met,JP2936,"Poem by Fujiwara no Michinobu Ason, from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",1760–1845,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56151,https://images.metmuseum.org/CRDImages/as/original/DP141111.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141111.jpg,public_domain,hokusai_photopainter/originals/met/0526_met_jp2936_poem-by-fujiwara-no-michinobu-ason-from-the-series-one-hundred-poems-explained-b.jpg,hokusai_photopainter/photopainter_800x480_bmp/0526_met_jp2936_poem-by-fujiwara-no-michinobu-ason-from-the-series-one-hundred-poems-explained-b.bmp,hokusai_photopainter/preview_800x480_jpg/0526_met_jp2936_poem-by-fujiwara-no-michinobu-ason-from-the-series-one-hundred-poems-explained-b.jpg,9687c080f73e541a86ea12af9bdd68db9c4aa82e84ebe7ef9e7fee5563f7884e
met,JP2937,"Poem by Gon-Chūnagon Sadaie, from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",1760–1849,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56157,https://images.metmuseum.org/CRDImages/as/original/DP141112.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141112.jpg,public_domain,hokusai_photopainter/originals/met/0527_met_jp2937_poem-by-gon-chnagon-sadaie-from-the-series-one-hundred-poems-explained-by-the-nu.jpg,hokusai_photopainter/photopainter_800x480_bmp/0527_met_jp2937_poem-by-gon-chnagon-sadaie-from-the-series-one-hundred-poems-explained-by-the-nu.bmp,hokusai_photopainter/preview_800x480_jpg/0527_met_jp2937_poem-by-gon-chnagon-sadaie-from-the-series-one-hundred-poems-explained-by-the-nu.jpg,b60bf9e94bd077019803948f9dfd7d81fa2904a9360f15d1b48eb1607278cab9
met,JP3,"Poem by Jitō Tenno (Empress Jitō), from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",1839,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/36485,https://images.metmuseum.org/CRDImages/as/original/DP140961.jpg,https://images.metmuseum.org/CRDImages/as/original/DP140961.jpg,public_domain,hokusai_photopainter/originals/met/0528_met_jp3_poem-by-jit-tenno-empress-jit-from-the-series-one-hundred-poems-explained-by-the.jpg,hokusai_photopainter/photopainter_800x480_bmp/0528_met_jp3_poem-by-jit-tenno-empress-jit-from-the-series-one-hundred-poems-explained-by-the.bmp,hokusai_photopainter/preview_800x480_jpg/0528_met_jp3_poem-by-jit-tenno-empress-jit-from-the-series-one-hundred-poems-explained-by-the.jpg,c0be656e127f160cc5aefecf17f63986a4c8d8d19603d01ba3b2042dbdc0e3d6
met,JP2933,"Poem by Kakinomoto Hitomaro, from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",1760–1849,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56148,https://images.metmuseum.org/CRDImages/as/original/DP141108.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141108.jpg,public_domain,hokusai_photopainter/originals/met/0529_met_jp2933_poem-by-kakinomoto-hitomaro-from-the-series-one-hundred-poems-explained-by-the-n.jpg,hokusai_photopainter/photopainter_800x480_bmp/0529_met_jp2933_poem-by-kakinomoto-hitomaro-from-the-series-one-hundred-poems-explained-by-the-n.bmp,hokusai_photopainter/preview_800x480_jpg/0529_met_jp2933_poem-by-kakinomoto-hitomaro-from-the-series-one-hundred-poems-explained-by-the-n.jpg,512460abe6907a839c7ad4ad84148180f6288d06b6172f63424f7a2608bd9359
met,JP2932,"Poem by Sangi Hitoshi (Minamoto no Hitoshi), from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",1760–1849,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56147,https://images.metmuseum.org/CRDImages/as/original/DP141107.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141107.jpg,public_domain,hokusai_photopainter/originals/met/0530_met_jp2932_poem-by-sangi-hitoshi-minamoto-no-hitoshi-from-the-series-one-hundred-poems-expl.jpg,hokusai_photopainter/photopainter_800x480_bmp/0530_met_jp2932_poem-by-sangi-hitoshi-minamoto-no-hitoshi-from-the-series-one-hundred-poems-expl.bmp,hokusai_photopainter/preview_800x480_jpg/0530_met_jp2932_poem-by-sangi-hitoshi-minamoto-no-hitoshi-from-the-series-one-hundred-poems-expl.jpg,ff413c407bce327dc16a5b0d292ef226fd5e0e70bad69c8f86a36dd6c635ba27
met,JP1852,"Poem by Sarumaru Dayū, from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",1839,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56136,https://images.metmuseum.org/CRDImages/as/original/DP141100.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141100.jpg,public_domain,hokusai_photopainter/originals/met/0531_met_jp1852_poem-by-sarumaru-day-from-the-series-one-hundred-poems-explained-by-the-nurse-hy.jpg,hokusai_photopainter/photopainter_800x480_bmp/0531_met_jp1852_poem-by-sarumaru-day-from-the-series-one-hundred-poems-explained-by-the-nurse-hy.bmp,hokusai_photopainter/preview_800x480_jpg/0531_met_jp1852_poem-by-sarumaru-day-from-the-series-one-hundred-poems-explained-by-the-nurse-hy.jpg,20c4f7b7ba9ae32aa56913b7c2bc075e1b1319e728c91cfe703b719bf9266559
met,JP1860,Poppies in the Wind,1820–34,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56183,https://images.metmuseum.org/CRDImages/as/original/DP141274.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141274.jpg,public_domain,hokusai_photopainter/originals/met/0532_met_jp1860_poppies-in-the-wind.jpg,hokusai_photopainter/photopainter_800x480_bmp/0532_met_jp1860_poppies-in-the-wind.bmp,hokusai_photopainter/preview_800x480_jpg/0532_met_jp1860_poppies-in-the-wind.jpg,254cd343b6914b02831ff96da341e64560953e73335bf4a457b7e3889cddfc71
met,JP14,"Reflection in Lake at Misaka in Kai Province (Kōshū Misaka suimen), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",ca. 1830–32,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/36495,https://images.metmuseum.org/CRDImages/as/original/DP140993.jpg,https://images.metmuseum.org/CRDImages/as/original/DP140993.jpg,public_domain,hokusai_photopainter/originals/met/0533_met_jp14_reflection-in-lake-at-misaka-in-kai-province-ksh-misaka-suimen-from-the-series-t.jpg,hokusai_photopainter/photopainter_800x480_bmp/0533_met_jp14_reflection-in-lake-at-misaka-in-kai-province-ksh-misaka-suimen-from-the-series-t.bmp,hokusai_photopainter/preview_800x480_jpg/0533_met_jp14_reflection-in-lake-at-misaka-in-kai-province-ksh-misaka-suimen-from-the-series-t.jpg,5f6410dd77b64039db06f974ebee0b40bd517433d40392f4fee74f85c79cf19e
met,JP2930,"Rōben Waterfall at Ōyama in Sagami Province (Sōshū Ōyama Rōben no taki), from the series A Tour of Waterfalls in Various Provinces (Shokoku taki meguri)",1760–1849,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56145,https://images.metmuseum.org/CRDImages/as/original/DP141262.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141262.jpg,public_domain,hokusai_photopainter/originals/met/0534_met_jp2930_rben-waterfall-at-yama-in-sagami-province-ssh-yama-rben-no-taki-from-the-series.jpg,hokusai_photopainter/photopainter_800x480_bmp/0534_met_jp2930_rben-waterfall-at-yama-in-sagami-province-ssh-yama-rben-no-taki-from-the-series.bmp,hokusai_photopainter/preview_800x480_jpg/0534_met_jp2930_rben-waterfall-at-yama-in-sagami-province-ssh-yama-rben-no-taki-from-the-series.jpg,3a5e9cfd0146821da669db96663eea7124e1c3249ab10f187761c8904c537b9c
met,JP2988,"Senju in Musashi Province (Bushū Senju), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",ca. 1830–32,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56390,https://images.metmuseum.org/CRDImages/as/original/DP141087.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141087.jpg,public_domain,hokusai_photopainter/originals/met/0535_met_jp2988_senju-in-musashi-province-bush-senju-from-the-series-thirty-six-views-of-mount-f.jpg,hokusai_photopainter/photopainter_800x480_bmp/0535_met_jp2988_senju-in-musashi-province-bush-senju-from-the-series-thirty-six-views-of-mount-f.bmp,hokusai_photopainter/preview_800x480_jpg/0535_met_jp2988_senju-in-musashi-province-bush-senju-from-the-series-thirty-six-views-of-mount-f.jpg,148f858a8242fe4d688cd33de1b9e9f588f6be96d86b41ddc2e2cfb8518f1cb4
met,JP1900,Seven Gods of Good Fortune,1808–27,Katsushika Hokusai,Woodblock print (surimono); ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/54439,https://images.metmuseum.org/CRDImages/as/original/DP135703.jpg,https://images.metmuseum.org/CRDImages/as/original/DP135703.jpg,public_domain,hokusai_photopainter/originals/met/0536_met_jp1900_seven-gods-of-good-fortune.jpg,hokusai_photopainter/photopainter_800x480_bmp/0536_met_jp1900_seven-gods-of-good-fortune.bmp,hokusai_photopainter/preview_800x480_jpg/0536_met_jp1900_seven-gods-of-good-fortune.jpg,3355bd2b1b5ca9d8586e9bd88dceb7ae7968b55f98b1533ff0a47a69e3089a1e
met,JP2979,"Shichirigahama in Sagami Province (Sōshū Shichirigahama), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",ca. 1830–32,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/55737,https://images.metmuseum.org/CRDImages/as/original/DP141074.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141074.jpg,public_domain,hokusai_photopainter/originals/met/0537_met_jp2979_shichirigahama-in-sagami-province-ssh-shichirigahama-from-the-series-thirty-six.jpg,hokusai_photopainter/photopainter_800x480_bmp/0537_met_jp2979_shichirigahama-in-sagami-province-ssh-shichirigahama-from-the-series-thirty-six.bmp,hokusai_photopainter/preview_800x480_jpg/0537_met_jp2979_shichirigahama-in-sagami-province-ssh-shichirigahama-from-the-series-thirty-six.jpg,b4405cff810fbae37ae9df32710413cf6e0563a83ea442d25c94ad98a565e541
met,JP1854,Spring in the Rice Fields,ca. 1800,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56172,https://images.metmuseum.org/CRDImages/as/original/DP148848.jpg,https://images.metmuseum.org/CRDImages/as/original/DP148848.jpg,public_domain,hokusai_photopainter/originals/met/0538_met_jp1854_spring-in-the-rice-fields.jpg,hokusai_photopainter/photopainter_800x480_bmp/0538_met_jp1854_spring-in-the-rice-fields.bmp,hokusai_photopainter/preview_800x480_jpg/0538_met_jp1854_spring-in-the-rice-fields.jpg,5604063560cf609d20e20e9bc1add9896ce6a643d1fbe79ebed1afb993f3dfda
met,JP1870,"Still Life: Double Cherry-Blossom Branch, Telescope, Sweet Fish, and Tissue Case",ca. 1804–13,Katsushika Hokusai,Woodblock print (surimono); ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/54435,https://images.metmuseum.org/CRDImages/as/original/DP143423.jpg,https://images.metmuseum.org/CRDImages/as/original/DP143423.jpg,public_domain,hokusai_photopainter/originals/met/0539_met_jp1870_still-life-double-cherry-blossom-branch-telescope-sweet-fish-and-tissue-case.jpg,hokusai_photopainter/photopainter_800x480_bmp/0539_met_jp1870_still-life-double-cherry-blossom-branch-telescope-sweet-fish-and-tissue-case.bmp,hokusai_photopainter/preview_800x480_jpg/0539_met_jp1870_still-life-double-cherry-blossom-branch-telescope-sweet-fish-and-tissue-case.jpg,4b89eacdba4a8f6bb41467fbe5ae49581d4f2c0aed53e3d7e2bf1e931f186721
met,JP2995,"Surugadai in Edo (Tōto Sundai), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",ca. 1830–32,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56395,https://images.metmuseum.org/CRDImages/as/original/DP141094.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141094.jpg,public_domain,hokusai_photopainter/originals/met/0540_met_jp2995_surugadai-in-edo-tto-sundai-from-the-series-thirty-six-views-of-mount-fuji-fugak.jpg,hokusai_photopainter/photopainter_800x480_bmp/0540_met_jp2995_surugadai-in-edo-tto-sundai-from-the-series-thirty-six-views-of-mount-fuji-fugak.bmp,hokusai_photopainter/preview_800x480_jpg/0540_met_jp2995_surugadai-in-edo-tto-sundai-from-the-series-thirty-six-views-of-mount-fuji-fugak.jpg,9216fa603926ae6adc1d0c940354745fd5bccc8ac70662e8a72736eac1d6dad0
met,JP2976,"Tago Bay near Ejiri on the Tōkaidō (Tōkaidō Ejiri Tago no ura ryaku zu), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",ca. 1830–32,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/56373,https://images.metmuseum.org/CRDImages/as/original/DP141071.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141071.jpg,public_domain,hokusai_photopainter/originals/met/0541_met_jp2976_tago-bay-near-ejiri-on-the-tkaid-tkaid-ejiri-tago-no-ura-ryaku-zu-from-the-serie.jpg,hokusai_photopainter/photopainter_800x480_bmp/0541_met_jp2976_tago-bay-near-ejiri-on-the-tkaid-tkaid-ejiri-tago-no-ura-ryaku-zu-from-the-serie.bmp,hokusai_photopainter/preview_800x480_jpg/0541_met_jp2976_tago-bay-near-ejiri-on-the-tkaid-tkaid-ejiri-tago-no-ura-ryaku-zu-from-the-serie.jpg,ce6240ea0ab8ceaea85515a77d896b6593a7866cb16586ed14db040fffcf3483
met,JP2991,"Tama River in Musashi Province (Bushū Tamagawa), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",ca. 1830–32,Katsushika Hokusai,Woodblock print,Prints,https://www.metmuseum.org/art/collection/search/56392,https://images.metmuseum.org/CRDImages/as/original/DP141090.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141090.jpg,public_domain,hokusai_photopainter/originals/met/0542_met_jp2991_tama-river-in-musashi-province-bush-tamagawa-from-the-series-thirty-six-views-of.jpg,hokusai_photopainter/photopainter_800x480_bmp/0542_met_jp2991_tama-river-in-musashi-province-bush-tamagawa-from-the-series-thirty-six-views-of.bmp,hokusai_photopainter/preview_800x480_jpg/0542_met_jp2991_tama-river-in-musashi-province-bush-tamagawa-from-the-series-thirty-six-views-of.jpg,7c8346ff5b89c791c153f1785fc8486b1c3fb86184b70f64afecfcbdb83cfeab
met,JP2566,"Tatekawa in Honjō (Honjō Tatekawa), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",ca. 1830–32,Katsushika Hokusai,Woodblock print; ink and color on paper,Prints,https://www.metmuseum.org/art/collection/search/57005,https://images.metmuseum.org/CRDImages/as/original/DP141041.jpg,https://images.metmuseum.org/CRDImages/as/original/DP141041.jpg,public_domain,hokusai_photopainter/originals/met/0543_met_jp2566_tatekawa-in-honj-honj-tatekawa-from-the-series-thirty-six-views-of-mount-fuji-fu.jpg,hokusai_photopainter/photopainter_800x480_bmp/0543_met_jp2566_tatekawa-in-honj-honj-tatekawa-from-the-series-thirty-six-views-of-mount-fuji-fu.bmp,hokusai_photopainter/preview_800x480_jpg/0543_met_jp2566_tatekawa-in-honj-honj-tatekawa-from-the-series-thirty-six-views-of-mount-fuji-fu.jpg,96a58eb3c6ce8d4f9d7707996fe904a02a482d72f8202674269a011c3ba9b728
